timestamp,233353/cpu`idle,233354/cpu`idle,233355/cpu`idle,233356/cpu`idle,233357/cpu`idle,233358/cpu`idle,233359/cpu`idle,233360/cpu`idle,233361/cpu`idle,233362/cpu`idle
1506200040,73900258,78699933,77817365,77110170,77258104,76057463,76881111,77813429,78578377,78215238
1506200100,73905324,78705775,77822421,77115248,77263202,76062167,76886204,77818492,78583829,78220264
1506200160,73910409,78711619,77827494,77120324,77268303,76066872,76891279,77823555,78589302,78225284
1506200220,73915489,78717465,77832565,77125423,77273410,76071576,76896363,77828625,78594774,78230286
1506200280,73920570,78723322,77837639,77130519,77278519,76076287,76901440,77833693,78600247,78235278
1506200340,73925653,78729163,77842707,77135616,77283628,76080989,76906522,77838760,78605719,78240286
1506200400,73930737,78735004,77847776,77140707,77288725,76085694,76911612,77843823,78611192,78245309
1506200460,73935436,78740830,77852713,77145802,77293780,76090396,76916703,77848874,78616408,78250330
1506200520,73940321,78746326,77857455,77150536,77298539,76094933,76921558,77853707,78621783,78255303
1506200580,73945387,78752004,77862527,77155602,77303645,76099316,76926467,77858498,78627246,78259979
1506200640,73950457,78757833,77867569,77160700,77308743,76104015,76931558,77863571,78632723,78264982
1506200700,73955531,78763653,77872644,77165780,77313853,76108717,76936649,77868639,78638198,78270002
1506200760,73960605,78769479,77877719,77170855,77318960,76113415,76941723,77873693,78643674,78275024
1506200820,73965683,78775280,77882798,77175949,77324069,76118118,76946811,77878759,78649149,78280051
1506200880,73970767,78781082,77887861,77181046,77329179,76122822,76951906,77883831,78654616,78285074
1506200940,73975830,78786889,77892939,77186136,77334289,76127511,76957001,77888877,78660093,78290101
1506201000,73980894,78792712,77898004,77191217,77339399,76132201,76962093,77893933,78665569,78295122
1506201060,73985966,78798520,77903071,77196310,77344496,76136894,76967189,77899003,78671046,78300134
1506201120,73991021,78804356,77908156,77201405,77349607,76141595,76972281,77904031,78676525,78305157
1506201180,73996085,78810193,77913226,77206505,77354718,76146300,76977361,77909078,78681992,78310178
1506201240,74001137,78816014,77918306,77211600,77359830,76151002,76982440,77914140,78687461,78315195
1506201300,74006216,78821851,77923391,77216701,77364946,76155685,76987509,77919209,78692929,78320226
1506201360,74011278,78827691,77928470,77221779,77370056,76160354,76992569,77924263,78698407,78325242
1506201420,74016343,78833510,77933550,77226876,77375161,76165033,76997643,77929319,78703885,78330239
1506201480,74021415,78839308,77938627,77231976,77380272,76169724,77002726,77934370,78709365,78335261
1506201540,74026493,78845116,77943709,77237074,77385386,76174424,77007815,77939387,78714844,78340290
1506201600,74031571,78850922,77948811,77242171,77390493,76179122,77012903,77944434,78720321,78345312
1506201660,74036652,78856759,77953905,77247265,77395604,76183820,77017990,77949491,78725801,78350339
1506201720,74041745,78862586,77959000,77252361,77400701,76188521,77023082,77954551,78731283,78355363
1506201780,74046831,78868413,77964084,77257445,77405812,76193219,77028168,77959618,78736764,78360389
1506201840,74051913,78874251,77969160,77262516,77410920,76197918,77033262,77964681,78742243,78365398
1506201900,74056987,78880102,77974243,77267605,77416030,76202599,77038358,77969742,78747719,78370424
1506201960,74062057,78885962,77979328,77272701,77421126,76207277,77043453,77974785,78753199,78375444
1506202020,74067119,78891768,77984407,77277789,77426245,76211964,77048553,77979844,78758683,78380457
1506202080,74072203,78897572,77989505,77282869,77431361,76216638,77053643,77984899,78764161,78385466
1506202140,74077287,78903397,77994602,77287962,77436477,76221329,77058735,77989953,78769632,78390483
1506202200,74082361,78909236,77999700,77293060,77441588,76226038,77063830,77995011,78775089,78395508
1506202260,74087331,78915075,78004796,77298158,77446693,76230545,77068911,78000086,78780566,78400193
1506202320,74092041,78920726,78009782,77302888,77451469,76234990,77073929,78004782,78785754,78405145
1506202380,74097120,78926249,78014580,77307940,77456529,76239694,77078706,78009651,78791140,78410172
1506202440,74102197,78932085,78019673,77313034,77461642,76244383,77083806,78014710,78796616,78415176
1506202500,74107278,78937939,78024753,77318133,77466744,76249076,77088902,78019776,78802097,78420198
1506202560,74112359,78943742,78029845,77323201,77471859,76253777,77094007,78024800,78807583,78425219
1506202620,74117439,78949566,78034918,77328298,77476972,76258476,77099089,78029859,78813055,78430244
1506202680,74122515,78955403,78040001,77333378,77482085,76263175,77104179,78034930,78818534,78435258
1506202740,74127596,78961228,78045097,77338476,77487201,76267882,77109260,78040001,78824005,78440280
1506202800,74132672,78967065,78050190,77343574,77492314,76272591,77114342,78045064,78829482,78445307
1506202860,74137762,78972903,78055281,77348672,77497424,76277296,77119441,78050124,78834964,78450331
1506202920,74142850,78978749,78060364,77353767,77502536,76281997,77124541,78055193,78840441,78455354
1506202980,74147931,78984594,78065458,77358864,77507645,76286704,77129643,78060257,78845922,78460382
1506203040,74153013,78990449,78070557,77363953,77512754,76291385,77134738,78065282,78851401,78465416
1506203100,74158088,78996298,78075648,77369057,77517871,76296100,77139830,78070348,78856879,78470439
1506203160,74163152,79002139,78080733,77374158,77522984,76300806,77144927,78075395,78862341,78475463
1506203220,74168210,79007991,78085813,77379252,77528095,76305513,77150026,78080455,78867819,78480488
1506203280,74173281,79013823,78090899,77384336,77533206,76310228,77155124,78085488,78873298,78485506
1506203340,74178358,79019639,78095986,77389421,77538308,76314927,77160223,78090548,78878769,78490516
1506203400,74183432,79025468,78101071,77394519,77543409,76319623,77165311,78095610,78884247,78495533
1506203460,74188505,79031312,78106145,77399620,77548521,76324315,77170404,78100673,78889726,78500554
1506203520,74193579,79037141,78111228,77404720,77553631,76329011,77175495,78105728,78895204,78505577
1506203580,74198655,79042949,78116325,77409821,77558743,76333700,77180578,78110795,78900684,78510598
1506203640,74203731,79048779,78121419,77414920,77563845,76338403,77185667,78115857,78906153,78515608
1506203700,74208806,79054625,78126508,77420010,77568946,76343107,77190760,78120890,78911625,78520622
1506203760,74213881,79060477,78131607,77425105,77574055,76347808,77195843,78125955,78917107,78525640
1506203820,74218953,79066294,78136697,77430206,77579167,76352507,77200931,78131017,78922583,78530651
1506203880,74224032,79072146,78141795,77435310,77584265,76357191,77206016,78136084,78928062,78535661
1506203940,74229105,79077971,78146903,77440410,77589372,76361889,77211105,78141150,78933538,78540678
1506204000,74234023,79083809,78152004,77445497,77594483,76366584,77216194,78146206,78939014,78545705
1506204060,74238696,79089596,78156836,77450595,77599335,76371079,77221285,78151216,78944480,78550438
1506204120,74243722,79095207,78161834,77455378,77604291,76375525,77226229,78155858,78949619,78555353
1506204180,74248760,79100683,78166935,77460397,77609403,76380211,77231050,78160711,78955059,78560378
1506204240,74253818,79106522,78172026,77465499,77614500,76384920,77236138,78165727,78960538,78565369
1506204300,74258896,79112353,78177122,77470555,77619611,76389618,77241222,78170781,78966017,78570386
1506204360,74263966,79118185,78182230,77475653,77624721,76394302,77246306,78175841,78971485,78575402
1506204420,74269045,79124010,78187328,77480758,77629822,76399003,77251384,78180878,78976958,78580425
1506204480,74274120,79129835,78192439,77485854,77634932,76403694,77256466,78185926,78982432,78585436
1506204540,74279196,79135659,78197548,77490933,77640041,76408382,77261552,78190974,78987900,78590463
1506204600,74284273,79141493,78202657,77496008,77645152,76413059,77266639,78196035,78993370,78595471
1506204660,74289346,79147335,78207769,77501101,77650255,76417766,77271727,78201095,78998836,78600482
1506204720,74294396,79153188,78212878,77506197,77655351,76422471,77276815,78206158,79004305,78605485
1506204780,74299469,79159005,78217986,77511287,77660463,76427174,77281888,78211198,79009775,78610505
1506204840,74304518,79164850,78223081,77516362,77665577,76431880,77286978,78216261,79015235,78615526
1506204900,74309587,79170691,78228186,77521459,77670683,76436586,77292065,78221335,79020707,78620551
1506204960,74314660,79176538,78233277,77526556,77675794,76441279,77297155,78226413,79026179,78625573
1506205020,74319741,79182361,78238366,77531656,77680904,76445969,77302240,78231495,79031655,78630597
1506205080,74324811,79188190,78243460,77536733,77686014,76450648,77307332,78236551,79037116,78635619
1506205140,74329871,79194061,78248553,77541827,77691125,76455343,77312421,78241623,79042587,78640642
1506205200,74334934,79199862,78253640,77546918,77696234,76460044,77317508,78246697,79048061,78645664
1506205260,74340003,79205700,78258729,77552009,77701329,76464744,77322600,78251777,79053537,78650687
1506205320,74345078,79211540,78263819,77557102,77706441,76469450,77327679,78256856,79058997,78655592
1506205380,74350122,79217380,78268911,77562197,77711555,76474151,77332772,78261939,79064444,78660499
1506205440,74355191,79223225,78274003,77567296,77716659,76478856,77337865,78267014,79069914,78665516
1506205500,74360265,79229073,78279085,77572392,77721770,76483559,77342944,78272090,79075387,78670538
1506205560,74365344,79234912,78284173,77577485,77726878,76488255,77348037,78277161,79080860,78675555
1506205620,74370415,79240748,78289254,77582576,77731984,76492959,77353124,78282194,79086334,78680576
1506205680,74375482,79246579,78294344,77587667,77737082,76497667,77358208,78287230,79091807,78685598
1506205740,74380538,79252417,78299439,77592757,77742188,76502372,77363301,78292300,79097279,78690623
1506205800,74385502,79258257,78304530,77597841,77747291,76507071,77368398,78297373,79102657,78695645
1506205860,74390179,79264052,78309563,77602882,77752383,76511768,77373168,78302348,79107857,78700654
1506205920,74395161,79269507,78314326,77607608,77757255,76516466,77378173,78307074,79113332,78705637
1506205980,74400236,79275272,78319415,77612703,77762183,76520799,77383263,78312146,79118805,78710275
1506206040,74405311,79281119,78324517,77617804,77767289,76525429,77388357,78317183,79124270,78715292
1506206100,74410380,79286963,78329603,77622903,77772393,76530133,77393456,78322253,79129739,78720314
1506206160,74415444,79292807,78334697,77628002,77777498,76534830,77398548,78327313,79135203,78725336
1506206220,74420505,79298637,78339786,77633106,77782606,76539535,77403637,78332365,79140671,78730364
1506206280,74425577,79304462,78344879,77638211,77787699,76544234,77408718,78337414,79146139,78735395
1506206340,74430646,79310296,78349970,77643319,77792802,76548941,77413807,78342474,79151605,78740426
1506206400,74435722,79316140,78355058,77648420,77797900,76553646,77418899,78347547,79157072,78745457
1506206460,74440794,79321983,78360143,77653525,77803001,76558352,77423987,78352610,79162543,78750484
1506206520,74445868,79327829,78365236,77658634,77808097,76563063,77429079,78357685,79168013,78755518
1506206580,74450944,79333671,78370332,77663745,77813207,76567775,77434173,78362762,79173477,78760547
1506206640,74456020,79339519,78375418,77668855,77818320,76572472,77439270,78367845,79178940,78765574
1506206700,74461092,79345347,78380507,77673953,77823427,76577186,77444367,78372931,79184408,78770607
1506206760,74466177,79351169,78385608,77679034,77828534,76581892,77449462,78377991,79189866,78775641
1506206820,74471252,79357007,78390703,77684138,77833643,76586606,77454546,78383052,79195343,78780667
1506206880,74476317,79362845,78395789,77689239,77838750,76591304,77459636,78388115,79200808,78785696
1506206940,74481384,79368681,78400885,77694342,77843833,76596014,77464726,78393172,79206277,78790722
1506207000,74486460,79374536,78405971,77699441,77848941,76600721,77469815,78398245,79211745,78795752
1506207060,74491528,79380333,78411058,77704527,77854050,76605428,77474906,78403339,79217217,78800774
1506207120,74496588,79386165,78416140,77709609,77859151,76610120,77479983,78408380,79222691,78805800
1506207180,74501654,79391991,78421231,77714665,77864251,76614825,77485060,78413447,79228158,78810807
1506207240,74506723,79397812,78426319,77719762,77869356,76619512,77490144,78418506,79233628,78815826
1506207300,74511795,79403614,78431403,77724858,77874462,76624205,77495220,78423567,79239097,78820847
1506207360,74516865,79409440,78436484,77729960,77879569,76628896,77500309,78428623,79244554,78825854
1506207420,74521931,79415275,78441559,77735057,77884677,76633589,77505392,78433685,79250027,78830871
1506207480,74527002,79421110,78446648,77740158,77889785,76638280,77510484,78438760,79255498,78835893
1506207540,74532043,79426952,78451734,77745260,77894892,76642982,77515575,78443831,79260962,78840915
1506207600,74537097,79432789,78456821,77750348,77899999,76647687,77520663,78448845,79266422,78845940
1506207660,74541887,79438627,78461899,77755079,77905109,76652231,77525746,78453541,79271670,78850618
1506207720,74546640,79444154,78466799,77760160,77909853,76656614,77530726,78458546,79276954,78855596
1506207780,74551703,79449871,78471680,77765262,77914920,76661308,77535500,78463615,79282423,78860615
1506207840,74556764,79455714,78476749,77770366,77920026,76665994,77540591,78468686,79287898,78865628
1506207900,74561816,79461537,78481840,77775468,77925134,76670695,77545685,78473758,79293361,78870646
1506207960,74566836,79467404,78486922,77780574,77930240,76675399,77550781,78478836,79298818,78875675
1506208020,74571877,79473235,78491994,77785666,77935347,76680089,77555878,78483916,79304294,78880702
1506208080,74576940,79479086,78497078,77790757,77940450,76684789,77560972,78488987,79309770,78885716
1506208140,74582003,79484936,78502144,77795857,77945555,76689483,77566064,78494056,79315244,78890738
1506208200,74587057,79490781,78507222,77800944,77950650,76694186,77571161,78499133,79320715,78895762
1506208260,74592132,79496618,78512129,77806024,77955756,76698869,77576247,78504203,79326179,78900785
